ID	Positive_score	Negative_score	Content
197	1	0	The most highly sought after collection by #YayoiKusama available at YANG Gallery... Collecting inquiries: jen@yang… https://t.co/PbPOiExtaL
198	0	0	#Infinity #Blowjob and #Cum Play Westminster https://t.co/0BKIqFAL5V
199	1	1	Check out #Scarf #Cowl #Infinity #Chunky #Snood #Knitted #Neck #Warm #cappuccino #blaсk #fur #woman #Handmade… https://t.co/VZDZ6R8we4
200	2	0	I love my new baby 😍🙌🏼 #infinity https://t.co/g0CIMmBrBe
201	0	0	‼️New car‼️Hello, Infinity M37X 😈 #Infinity #M37X 💋🚗💨 https://t.co/PfTbKZWC8N
202	1	0	#Infinity Heel Boot by Jeffrey Campbell at Free People... https://t.co/29lhixD0m3 https://t.co/038p4YUnNb
203	0	0	Check out APT 9 Infinity Scarf DEEP IN BLUE NEW NWT #Infinity #Scarf https://t.co/PDnckUuK8q via @eBay
204	1	0	#marvel #infinity #stones @Marvel @MarvelStudios  @marvel  Thanos got all the infinity stones https://t.co/4hCd4YN9Ej
205	1	0	Join 13 people right now at "AVENGERS: INFINITY WAR Advance Tickets Go On-Sale" #cheers #technology #tech #gaming… https://t.co/aUioxiwuXO
206	19	0	💖💖💖💖 #INFINITY 💖💖💖💖💖 #MUNEE 💖💖💖💖💖💖💖 #JUST_US 🎀🎀🎀🎀➿➿➿➿➿➿➿➿➿  💖💎Sweet dreams my air💎💖 💎💎💎💎💎💎💎💎💎 ➿➿➿➿➿➿➿➿➿ 🎀🎀🎀🎀 💑💑💑💑💑… https://t.co/Jd0pbG3ZI1
207	1	0	"if you want to go fast, go alone. If you want to go far, go together" . @infinityuinjogja . #group #people #child… https://t.co/CR4B2YXuCG
208	33	0	#Just_us 💖💖 #MUNEE #INFINITY ❤╱┳╱╭╮┓┓┳┓╲❤ ❤╱┃╱┃┃┃┃┣╱╲❤ ❤╱┻┛╰╯╰╯┻┛╲❤ ❤️❤️❤️❤️❤️❤️❤️  Sweet dreams 💖💖 my love💖 https://t.co/L6ggcYMoGe
209	0	0	Beginner photographer's guide to focus and infinity #aperture #depthoffield #DOF #focallength #focus… https://t.co/Avun4adGAO
210	0	0	Listen to Infinity (original mix) by Eymriis #np on #SoundCloud https://t.co/pcoSnKocEz #newmusic #housemusic #edm… https://t.co/rDOJyqvN01
211	1	0	Top D Giveaway!!! &amp; Painting Infinity USARF Blackjack!!! HOOAH! #infinity #miniatures #tabletop  https://t.co/6J95fD0dLY
212	2	0	@JCasaTodd Reason #infinity why you rock lady - you have awesome resources to share at the right time to help us gr… https://t.co/BmuupZCeTJ
213	0	0	· I N F I N I T Y · . I'm here at the beginning of the end, the end of the infinity with you. . #illustration… https://t.co/bGwZApOGfc
214	0	-1	Not a bad start to the team.  #INFINITY https://t.co/Y8JAdGu3xz
215	0	0	Home is where my husband is 💐#infinity
216	0	0	#Pink #Opal #Necklace W/ #Infinity Motif In #Bali-Style #SterlingSilver, #Handmade #Jewelry By #NorthCoastCottage… https://t.co/xt4HtoH1Au
217	0	2	Man I pull up on yo bitch 🚘💁🏾‍♀️ Put tha Mack to her head! Then I ask her who she wit 🤷🏾‍♀️💕🔫😏.. Man I hope she don… https://t.co/XGK0dk94Vy
218	1	1	An unfinished infinity decoration makes a great gift!! https://t.co/kXPCuiCEkC #infinity #plaque #woodendecor… https://t.co/w1I81I08B7
219	1	0	More WIP on my #INFINITY Kazaks.  I really like these models and hope I am doing them justice.  They will look good… https://t.co/7AVE5wHDlz
220	0	0	Infinity Mirrored Room—The Souls of Millions of Light Years Away #infinity #mirrorselfie #mirror… https://t.co/vLaSkx8ETh
221	2	0	18kt gold Tiffany &amp; Co. infinity ring. New in stock! #gold #tiffanyandco #pawnshop #pawnshopfinds #forsale #ring #infinity
222	2	0	@TechnicalGuruji @YouTubeIndia @SamsungMobileIN #nice camera effects #nice color #infinity screen.
223	1	1	No matter how powerful we think we have become but we are dust in front of nature, let's not play with nature but p… https://t.co/djpiLZPLIF
224	1	1	No matter how powerful become we are dust in front of nature, let's not play with nature but play along the nature.… https://t.co/fCce2B4jhx
225	1	0	Follow your dreams, and don't let anybody push you away from your path to success. #photography #photographer… https://t.co/XhTHGSh0C7
226	5	0	#HappySaturday👍#friends💞  #TwitterWorld 🌍 Are you ready for the @Weekend?  👍Love💙Live🌸&amp; Be Happy😎  ☮️CARPE DIEM💖… https://t.co/skn8yPso5p
227	0	0	🤹‍♂️ #SaturdaySilly = #ExponentialGrowth of #AI via #Siri:  🤹🏽‍♀️ Ask @Siri: “What is #infinity times infinity?”  A… https://t.co/cO8ctByNyy
228	0	0	Today, I am working on writing out some of my patterns to put in my photo book! #Saturday #writerslife #books… https://t.co/xbeiFYr6I1
229	0	0	@RobertDowneyJr can I get a RT?! @Russo_Brothers ?! The countdown has begun! 13 days till #Infinity War… https://t.co/ubnx0YjsmR
230	0	0	#Pink #Opal #Necklace W/ #Infinity Motif In #Bali-Style #SterlingSilver, #Handmade #Jewelry By #NorthCoastCottage… https://t.co/7zZSfXLQUc
231	2	0	I'm obsessed with this sculpt and I'm very happy that I have one of these troops.  RPG character goals? #Infinity… https://t.co/sKFzElsk11
232	3	0	Stainless steel necklaces for you ! Because you deserve the best 🍀🎁 . . . #the #best #stainlesschain #necklace… https://t.co/SsLVacBn1x
233	0	0	thebohemiangirl_tipp#armtattoo #forearmtattoo #girltattoos #matchingtattoos #tattoostudio #tattoosforfriends… https://t.co/lwYzhbYCRz
234	1	0	“Let there be a logo”  For you, what’s inside it?  #Firays #OnlyOne #Uniqueness #Infinity #Freedom #uniquegift… https://t.co/Rjux4ucIRk
235	0	1	Thanos’ Black Order Explained – Who Are the Avengers: Infinity War Villains? https://t.co/Kqca9yy5nw #infinity #news #order #war
236	2	1	What is Sacred, and what is Profane? https://t.co/ksLFfFz6sm #Holy #Divine #Finitude #Infinity #Creation #God #Gods… https://t.co/CseFliZ8Fv
237	0	2	Comcast whiskey tango moment....no Big Ten Network. Ugh no OSU Spring game. #Comcast #Infinity #Fail This isn't the… https://t.co/N8Wk42h32c
238	0	0	9 is the last number, then life recycles back to 0 again, any number beyond 9 is a step into #infinity 10 = balance (#binarycode)
239	1	0	Head over to @hidden_eden_ and see if you can win a ticket for @Avengers: #Infinity War.  Note: This tweet is not p… https://t.co/y5DEqkzahf
240	0	1	#Infinity Tears for Fears - Advice for the Young at Heart https://t.co/aSK2VitIHJ vía @YouTube https://t.co/tNXPUV0aSS
241	0	0	#bt #infinity #speed just over 2mbps  https://t.co/lKAdxZWdlQ
242	0	0	sheets of sound #flute #flutist #muramatsuflute #sheets #jazz #parallel #infinity #johncoltrane… https://t.co/7ow0tRuFEO
243	0	0	#ftb #Infinity Expert mode https://t.co/WsFK1hj3Me
244	0	0	Alice in God Notepad：https://t.co/S8pKmmSj7b #PDF #神様のメモ帳 #紫苑寺有子 #メイド服 #体操着 #バイブ #ローター #断面図 #トロ顔 #ロリ #猫耳 #アナルファック… https://t.co/So7QJIUj3d
245	1	0	#silver #infinity #charm 23mm x 8mm Silver Infinity Charms - #Etsy - Connector by JazzhandsSupply… https://t.co/mJYQMPUlta
246	1	0	Taking out the #infinity @BOMMcameras made by @mac971 is my way of honoring his birthday. Also, shooting some… https://t.co/26CjcOwd0F
247	0	1	Get "Infinity Space" by Bohsky at https://t.co/EXSiuhfXxu #nasa #infinity #parody https://t.co/VEh1mDq87G
248	6	1	Is the Barbarian King after the infinity stones too? 😂😂 @ClashofClans @Marvel  #Infinity Gauntlet https://t.co/tKVXfRiNoq
249	0	0	Session in the Sun! #weissblau #FSC18 #INFINITY https://t.co/nGzOCLL6CQ
250	0	0	#Spec Auto CSC #Infinity Insurance Company is a leader in bringing specialized automobile insurance programs to the… https://t.co/LbGiOwNESx
251	1	0	Stunning artworks! .@Iran_Style  #Infinity of #Islamic &amp; #Persian #geometry, domes &amp; shapes captured by #Iranian ar… https://t.co/osPlm0K8v1
252	0	0	Check out APT 9 Infinity Scarf DEEP IN BLUE NEW NWT #Infinity #Scarf https://t.co/PDnckUuK8q via @eBay
253	0	1	Get "Infinity Space" by Bohsky at https://t.co/EXSiuhfXxu #nasa #infinity #parody https://t.co/w8Kj8z9Cw1
254	2	0	Happy New Year 🎆 Ppl!!  Show some love ya'll #ALIKATI #INFINITY #B8 https://t.co/aypgVWeLaC
255	1	0	Well finally the official video of 'Alikati' is out as our New year 🎁 to ya'll.We are jus too Blessed to present yo… https://t.co/6DbsJtjCfZ
256	1	0	Harmless sigh：https://t.co/kXuGL1xevE #PDF #ToHeart2 #小牧愛佳 #制服 #JK #トロ顔 #巨乳 #クンニ #フェラ #中出し #正常位 #着衣ハメ #INFINITY DRI… https://t.co/ZZ2VClp5rm
257	1	0	#INFINITY - Lovely original #ambient #classicalComposition - Sheila Shulla... https://t.co/7KufWFNxrg via @YouTube
258	1	0	thaank you for my tattoo!! in love with it!! #wristtattoo #infinity #tran #fridaythe13thtattoo @… https://t.co/AXGns76pNR
259	0	1	#Comcast has terrible service. Day 3 of. #infinity https://t.co/NtGk1G1cVs
260	1	0	"Happiness is only real when shared" -Christopher McCandless . . #ComingSoon #Infinity… https://t.co/uO4YNmmrDH
261	19	0	💖💖💖💖 #INFINITY 💖💖💖💖💖 #MUNEE 💖💖💖💖💖💖💖 #JUST_US 🎀🎀🎀🎀➿➿➿➿➿➿➿➿➿  💖💎Sweet dreams my air💎💖 💎💎💎💎💎💎💎💎💎 ➿➿➿➿➿➿➿➿➿ 🎀🎀🎀🎀 💑💑💑💑💑… https://t.co/LjeKCxJvyP
262	4	0	╔══╗ ╚╗╔╝ ╔╝╚╗ ╚══╝ ╔╗  ║║╔═╦╦╦╔╗ ║╚╣║║║║╔╣ ╚═╩═╩═╩═╝ ╔╗╔╗ ║║║║ ║╚╝║ ╚══╝#Munee 💖 #INFINITY  💖 #just_us 💖  Sweet dr… https://t.co/O6EaPzPQwo
263	1	0	Join 11 people right now at "Superhero Bits: Stan Lee Lashes Out at Press, Hawkeye Cropped from Infinity War Promo… https://t.co/9xCUAqFmIe
264	2	0	So in #love wit my #bracelet ...from the lil sis #Tikear 👭👩‍❤️‍💋‍👩 love u #infinity sis https://t.co/LduQaIRbha
265	1	0	Working on some #INFINITY Kazaks tonight!  So much fun to paint! #Warmongers https://t.co/AOGpbcSbaH
266	0	1	Into the Vortex #colors #vortex #spiral #naturalspiral #stress #infinity https://t.co/lQpoEh3sBk https://t.co/bt6ZPpzmHA
267	0	0	#Pink #Opal #Necklace W/ #Infinity Motif In #Bali-Style #SterlingSilver, #Handmade #Jewelry By #NorthCoastCottage… https://t.co/QwFxhRZUzt
268	0	0	New post (#Infinity #Tattoo #Ideas y #Significados) has been published on Tatuaje Club - https://t.co/MOYCSNXhlU… https://t.co/AGErquzcTu
269	1	0	Who wants a 🍒 preowned Q50?  1 of them is the 3.0T 😎 https://t.co/88bPT5XoFK #Q50 #Infinity #awd #performance… https://t.co/ei88VM8vti
270	3	0	Loving the outcome of this #custom #quilling #artwork. #love is all you need. #Infinity love #quilledpaperart.… https://t.co/o7jxc2eY9S
271	2	1	Love, Promise, Infinity, which means the most to you?   #TellThem with John Greed &gt;&gt; https://t.co/dVFtxvMeH5… https://t.co/29n12g1lQ2
272	1	1	Strong Winds: When Is Commercial Property Damage Excluded? https://t.co/guhtUp8q7l  #infinity #business #commercial https://t.co/OjqNEBsJ6W
273	3	0	With love from Sweden. https://t.co/rrYOmKNFHr …  #jewellery #magic #beautyandsoul #romantic #swedishdesign… https://t.co/Po5ssGaQsX
274	0	0	Knowledge is power #AreYouIN #Infinity #BizCon 5.17.18 Click below for tickets, exhibit space or more information. https://t.co/vuuqdIkm6F
275	1	0	“She be All on Snapchat, posting half naked pictures..giving away that ass for FREE I guess that you can’t take it… https://t.co/6guhtlWVUr
276	2	1	The way it works is pretty simple [read SCARY] :  If you’re in public in China, anywhere a camera can see you, you’… https://t.co/9KhUCdwQLp
277	0	0	Any number beyond 9 is a step into #infinity
278	0	0	Hey check out this new wallart print.  Infinity. #abstractart #wallart #abstract #fineart #art #abstractio… https://t.co/7QdQGaVX7p
279	0	0	Check out APT 9 Infinity Scarf DEEP IN BLUE NEW NWT #Infinity #Scarf https://t.co/PDnckUuK8q via @eBay
280	2	0	This is what we treasure, This is our brand  #Firays #OnlyOne #Uniqueness #Infinity #Freedom #uniquegift… https://t.co/QjLZX0YlXg
281	1	0	🎶🎙🔥🔥🔥🔥🔥🎙🎶🚶🏿‍♂️.....🚶🏿‍♂️🚶🏾‍♀️🚶🏿‍♂️🚶🏾‍♀️🚶🏿‍♂️🚶🏾‍♀️🚶🏿‍♂️🚶🏾‍♀️ 🚶🏿‍♂️🚶🏾‍♀️🚶🏿‍♂️🚶🏾‍♀️FOLLOW ME!!! WE GOING TO THE TOP WI… https://t.co/93w1DrggW3
282	0	0	#Avengers: #Infinity War(#Avengers2) The Biggest War  Here........ https://t.co/Xqtg6MNSbB
283	0	0	#Avengers: #Infinity War(#Avengers2) Iron Man, Thor, the Hulk and the rest of the Avengers unite to battle their mo… https://t.co/JVo9ccHvWc
284	0	0	Avengers: Infinity War(Avengers 2) #Avengers: #Infinity War(#Avengers2) Iron Man, Thor, the Hulk and the rest of th… https://t.co/HJinzw1w4u
285	0	0	#DurhamRegion #Geekz!  #Infinity is the game tonight at Brew Wizards Board Game Cafe in #Oshawa.  Now here is the c… https://t.co/ZHNPVlgUGK
286	0	0	Mechanicum bundles are here! https://t.co/LVOg0pZHmt https://t.co/6vDzmyCgsA #MECHANICUM #warhammer #mechanicum… https://t.co/S6quEUtMGl
287	1	0	@cJfires #infinity another happy customer 👍 https://t.co/ObU2CTWbaF
288	1	0	#silver #infinity #charm 23mm x 8mm Silver Infinity Charms - #Etsy - Connector by JazzhandsSupply… https://t.co/t8IjAX8cu2
289	0	0	New Reaction to Incredibles 2!  https://t.co/wctjTP1jD5  #Incredibles #Incredibles2 #disney #pixar #disneyPixar… https://t.co/Qjyz77boTd
290	1	0	Here we have Hexx3r , another one of the characters from @aristeiathegame. This one being a fabulous Nomad hacker,… https://t.co/4aL1B2SUK9
291	4	0	HAPPY FRIDAY EVERYONE!!! ☀️😘 Small Beads with 18k Charms $3.50  18k gold fill Infinity Bracelet $5.50 Lace Bracelet… https://t.co/tGq9jL1x7t
292	3	0	To #Infinity and Beyond 😃🚀 https://t.co/S3l8adPmjf
293	0	0	#TheGreatAwakening #GreatAwakening to…  #Apple iPhone 8 &amp; #NWO #Luciferian #DeepState #Occult #Symbolism  #Red •… https://t.co/YKaUBS1aMD
294	0	0	@MatthewOldridge My twin boys naturally kept asking about bigger numbers (“what is bigger than ...”) and have been… https://t.co/UHDyolmCln
295	5	0	#HappyFriday13Th my dear #friends💞  #TwitterWorld 🌍 Are you ready?  👍Love💙Live🌸&amp; Be Happy😎  ☮️CARPE DIEM💖  #TT4F… https://t.co/fkn3TCyplS
296	0	0	#GodBless The Tape #Infinity
297	0	0	The game that has defined Artimage as a gamer he has embraced most, #Infinity in today's #VEDA https://t.co/bGWCteaZre
298	0	0	Just #ICYMI yesterday. My review of the #JSA Army Pack for @InfinityTheGame #Infinity was posted -… https://t.co/29jeAjiTNl
299	0	0	If acting wad a number You'd #infinity👏👏👏slayer @Akshay_S_Mhatre @rahul#hats of to u🙋‍♀️🙋‍♀️ @rahulrrmodi https://t.co/XoaEVAxTNB
300	0	0	House blend. #questsaloon #questhairbeerwhiskysaloon #houseblend #infinity #hair #beer #beard… https://t.co/KUxaNj3Joi
301	1	0	More cool stuff #repurpose #infinity https://t.co/tfX1te3Obp
302	0	0	The Power of #We starts with #Me #BNI #Infinity #Business #Networking #International #London #East #Stratford… https://t.co/coV9CzNQaY
303	2	0	$GOLD $GLD $GC $GGC #gold #GC #GGC #GLD #PROFIT #SHORT #LONG #Fibonacci #futures #Trading #Trade #DayTrading #FOREX… https://t.co/DQOBgPxPWz
304	3	0	Check out Infinity Scarf Bright Red knotty knitted loop scarf winter wear warm cozy  new #Infinity https://t.co/DyBmRgJ60Q via @eBay
305	1	0	Awesome theme for Live@Norwest today - #infinity (obvious!) https://t.co/hrDJxnqxT6
306	0	0	@saychieeef made a quick #infinity war bracket. Could you vote on it snd get your thoughts?
307	0	0	#virtualreality though #dichroic #glass #reflections #infinity #optical wavelength https://t.co/Y76k753zKQ
308	0	2	Reason #infinity why depression sucks: I know I need help. But I've pushed away so many people by leaning on them t… https://t.co/AtbjlHabcv
309	1	1	Check out #Scarf #Cowl #Infinity #Chunky #Snood #Neck #Warm #Gift #Woman #Multi-Color #Handmade #Snood https://t.co/GA9KLsuYtV via @eBay
310	1	1	Check out #Scarf #Cowl #Infinity #Chunky #Snood #Knitted #Neck #Warm #cappuccino #blaсk #fur #woman #Handmade… https://t.co/vFgF3J7fn5
311	1	1	Check out #Scarf #Cowl #Infinity #Chunky #Snood #Knitted #Neck #Warm #White  #Fur #Gift #Woman #Handmade https://t.co/ICnURSGN7b via @eBay
312	1	1	Last Airplays: #Vandroya - This World Of Yours #Infinity - Magical Moments of Time #Nocion - Abyss #EpiphanyReign - Rise #KobraAndTheLotus -
313	2	0	It always feels good to be appreciated.  #INFINITY
314	0	0	"It seemed to be a necessary ritual that he should prepare himself for  sleep by meditating under the solemnity of… https://t.co/i7eyK3HW3V
315	1	0	"Happiness is only real when shared" -Christopher McCandless . . #ComingSoon #Infinity… https://t.co/aNHPsaRgoe
316	1	0	@IamDrSID Bros make em show the boy small love NH. M dropping my new song on Monday..  🙏 abeg.. Make baba God use y… https://t.co/Si4wOamdbK
317	2	0	Getting ready to breaknout with new #dichroic #glass #infinity effects sure to stimulate the… https://t.co/1EmbmRRUv0
318	0	0	Pic of the week: Sunset gradations and birds over Infinity, Gungahlin. Photography by Rohan Thomson #infinity… https://t.co/FsvR74jXco
319	4	0	We'll be picking the winners for our @Avengers: #Infinity War contest very soon. Good luck to those who have entere… https://t.co/CPYiG6FA8b
320	0	0	#Infinity #astronomy #Constellation (Ladies Small) Racerback #TankTop https://t.co/naYvvYg4du
321	0	0	Sans undertale is the soul stone #infinity war
322	1	0	#NerdIsBond #MazingerZ #Infinity #Baseball #FirstPitch #Video ... To celebrate the release of Mazinger Z Infinity,… https://t.co/hwYPbMXrB9
323	43	0	💎💖💖💎💖💖💎 💖💖💖💖💖💖💖 💖💖💖💖💖💖💖 💎💖💖💖💖💖💎 💎💎💖💖💖💎💎 💎💎💎💖💎💎💎  💖 #INFINITY  ➿💖 💖Sweet Dreams💖 💖💖💖My sun   💖 💖💖  #JUST_US💖  💎💖💖💎💖💖… https://t.co/ySFlUbEoGp
324	0	0	Avengers: Infinity War – Behind the Scenes https://t.co/Wv11ic0Xz8  #Avengers: #Infinity #War – #Behind #Scenes,… https://t.co/iG7O8PpD9n
325	2	0	Infinity Just Because Love Greeting by Kat Worth 12x12x1.5" Canvas Print https://t.co/YJmIlGkHBh … … ... #wallart… https://t.co/WJk98DvAqT
326	0	0	I’m gonna need those silver shoes in the #Infinity commercial. #thatisall
327	0	0	google : What is the opposite of #infinity ? 👾👽👾 #popculturepirates #zero #thirstythursday… https://t.co/IMxBFOrPa9
328	0	0	#yesterday part three with #X1 #infinity #comcast https://t.co/IPMcscX1cL
329	0	0	#yesterday part two with #X1 #infinity #comcast https://t.co/rvbTQBPlSl
330	0	0	#yesterday part one with #X1 #infinity #comcast https://t.co/LR2vdkKT7n
331	0	0	Make a statement #withoutsaying a word! #charmed #charmedlife #stackables #bracelets #statementpieces #initials… https://t.co/QHOxR37RRt
332	4	0	#SweetDreams😴💤#TwitterWorld 🌍  #HappyFriday dear #friends💞  👍Love💙Live🌸&amp; Be Happy😎  ☮️CARPE DIEM💖  #TT4F #MUNEE… https://t.co/aMGwM81zf1
333	0	0	🎶 (Nina Flowers) #cherryweekend #cherrykaleidoscope #infinity #soundcheck #djninaflowers #ninaflowers  https://t.co/Mme9gDa3E2
334	0	0	Avengers Infinity War 2018 Time Stone Poster Hd 4K And 8K Wallpaper #wallpaper #avengers:infinitywar #avengers… https://t.co/MxZwO2PgAm
335	0	1	And this should be more of a scandal in #Belgium &amp; Belgian politics... #syria #begov https://t.co/i8w6OIvEND
336	0	0	UPDATE || #Dumayr city:  • #JAI militants continue to hand over heavy &amp; medium weapons to #Syria|n State under supe… https://t.co/SLbjek3I9h
337	0	0	@hrw Are they going to tell the truth? Are they going to expose USA/israel/Saudi Arabia/ UAE/ Qatar/bahrain/ kuwait… https://t.co/Iftrf9zWPg
338	0	3	""Critics are alarmed by #Ankara's turn toward #Russia and  "who lost #Turkey" talk is in the air. #America’s fling… https://t.co/m7VB3oEftc
339	1	0	ACTION ALERT: Contact your representative to sign onto @RepKinzinger's letter to @realDonaldTrump to support sustai… https://t.co/Qwf6Nv1Em6
340	0	1	@21WIRE It seems #TuckerCarlson @TuckerCarlson has taken a large red pill to the faltering excuses for US missile s… https://t.co/0q9Rl60vx3
341	0	1	"One of the surviving members of the group that organized the terrorist attacks of September 11, 2001 German citize… https://t.co/6dlXLnrCo3
342	0	1	The #Russian military police reached the area of alleged chemical attack in #Syria #Douma. Local residents say that… https://t.co/ARHqJGzMVt
343	0	0	#UNcensored II Day 790/472: Pompeo went NK, #Sweden solve #Syria? SG Blood Money II, UN dodges on #Cameroon, #Smale… https://t.co/u9ITPUbnIv
344	0	0	Agreement for #Dumayr city goes into effect: #JAI militants settle their legal status (60+ militants so far), handi… https://t.co/v350aAP6Hb
345	1	0	The first mow brings such clarity to the garden. Wish it could do the same for everything #whattobelieve #whotobelieve #brexit #Syria
346	0	1	A 10-Minute Trial, a Death Sentence: Iraqi Justice for ISIS Suspects. 2,900 trials have been conducted since summer… https://t.co/Nx2drJ3qbt
347	0	0	Found and exposed:The #Syrian"moderat"daily conducted live broadcasts from the epicenter of the alleged chemical at… https://t.co/JpyLWNkHrq
348	1	3	@mahamyahya Top takeaway re #Syria refugees: despite difficult lives in exile, "a majority are unwilling to go back… https://t.co/RkhuTnuVOs
349	0	0	If Brit Adm. Lord West (seen in BBC interview) https://t.co/heAzz4Vnt8 can't speak with certainty, how is it you ca… https://t.co/69PKPqW2N0
350	3	2	‘Won’t pass, won’t work, likely to make things worse’ – #RonPaul on military force limitation #Syria...… https://t.co/8mIoMXbQpn
351	0	0	My thoughts they hit #Syria again and Russia &amp; Iran will definetly act very professional in a BIG manner . https://t.co/lvTBlvjISy
352	1	0	Important new report on #Syria refugees by my colleague @mahamyahya https://t.co/P0s1dzkHGu
353	0	0	🇧🇪 #Belgian firms prosecuted over #Syria #chemical exports.  https://t.co/X0ybToxspP
354	0	1	"The Commission’s analysis of last year’s developments in #Turkey is grim, as expected. However, the Commission fai… https://t.co/KyDqJo86eg
355	1	0	@maytham956 Beautiful #Syria!
356	3	0	Mattis Wanted Congressional Approval Before Striking Syria. Was Overruled. https://t.co/QLN3Cwq20P  Trump ordered… https://t.co/5fcnxRJXMK
357	0	2	#RogerWaters  #PinkFloyd Frontman Stops Concert To Explain False Flag Chemical Attack in #Syria  https://t.co/BfV2dNc1Zj
358	0	2	@cspanwj @RepRussell @WhiteHouse 3) People see how  #Syria #Russia hysteria by FakeMedia CEO's is to distract away… https://t.co/cJ2HCSEEJT
359	0	1	Following of the thread of #European shameful acts, 3 companies from #Belgium are being prosecuted for exporting to… https://t.co/MvjT6O48OA
360	0	0	Thousands Of US Troops Amass On Syrian Border For Military 'Drill' https://t.co/hQNrZt5FqB #Syria #Troops #War… https://t.co/nsiLKeGthf
361	3	0	Defense Secretary Mattis Wanted Congressional Approval Before Striking #Syria, but #Trump overruled him to launch a… https://t.co/Ylc5UITBfC
362	0	0	Can you cover this please?   Doctors/nurses that were in the hospitals during the #chemicalattack says it was all s… https://t.co/kIAnRVeoUH
363	0	1	#HRW #Syria: Justice Needed for 7 Years of Abuse https://t.co/V4TQOqQRC2
364	1	0	... mortars &amp; tech equipment w DKKM,ZPU-2 &amp; ZU-23-2,as well as communication equipment, were handed over to #SAA.Th… https://t.co/fZMXo11pdl
365	0	1	Looking at pictures from the alleged #GasAttack in #Syria makes me really sad #Aljazeera
366	0	0	The latest SEO Copywriting Tips News! https://t.co/CNT11vXbdP #syria #fakenews
367	0	0	"#Erdogan urged the foreign guests in attendance to organize themselves and start dominating and ruling the larger… https://t.co/VFuDqy2iy4
368	1	0	Excellent by @DerbyChrisW - a must watch #Syria #NotInMyNameTheresaMay https://t.co/rFZJ8hXgWZ
369	0	1	Our western media is in a sad state. Hopefully they get some humanity back and report honestly on the news. #Syria… https://t.co/PY238S6P0l
370	0	4	@Dave64P @TuckerCarlson #SyrianStrikes unnecessary, futile and dangerous. It's devastating to know who paid for it.… https://t.co/SPP3Ggdoop
371	0	3	As lies on Syrian gas attack unravel, US and UK shift to claims of Russian “cyber war” - World Socialist Web Site… https://t.co/Er8TGzChjW
372	0	2	More Americans are killed in Lawn Mover incidents than by terrorists.#Terrorism,#ISI,#Syria,#Jihad,#Jihadist,#Iraq.… https://t.co/V6SMY1HuMq
373	2	0	This commentary on #Syria by @LeilaShami is well worth a read https://t.co/6suYmOkOJI
374	1	0	I hope Theresa May got a nice present from her husband after bombing #Syria . A diamond neclace or something. https://t.co/pvAKfwrUOV
375	0	2	#Russia keeps changing its story on the chemical attack in #Syria – VICE News https://t.co/XDuZbbruZX
376	0	1	We have an #NHS crisis #foodbanks #Syria etc, etc, and yet the newspapers keep banging on about #antmcpartlin?! He'… https://t.co/zvodZUuNXS
377	2	1	Netanyahu shares Syria concerns in call with Trump https://t.co/fpwmzhYjKY #Trump #Netanyahu #Syria #LedgerBrief https://t.co/II2KPcUpAB
378	1	0	The latest The https://t.co/YQDGFWpAEq Daily! https://t.co/j0Y4a3oA11 Thanks to @williamhboney1 @jackcolleton @ebhodge #syria #metoo
379	0	2	My latest on the #Syria strike and the #Israeli #Iranian side war Strike on Assad and Israel’s side-war https://t.co/jfBkN8vUWj
380	0	2	Let's see @theresa_may @BorisJohnson @EmmanuelMacron who rushed to bomb #Syria on the basis of an allegation condem… https://t.co/lNE34XRf5y
